C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A027,R082,01-03-01,28 ST,NRW,BMT,04/10/2019,04:00:00,REGULAR,0002031207,0001071080                                                
A027,R082,01-03-01,28 ST,NRW,BMT,04/10/2019,08:00:00,REGULAR,0002031257,0001071140                                                
A027,R082,01-03-01,28 ST,NRW,BMT,04/10/2019,12:00:00,REGULAR,0002031497,0001071483                                                
A027,R082,01-03-01,28 ST,NRW,BMT,04/10/2019,16:00:00,REGULAR,0002031797,0001071672                                                
A027,R082,01-03-01,28 ST,NRW,BMT,04/10/2019,20:00:00,REGULAR,0002032535,0001071937                                                
A027,R082,01-03-01,28 ST,NRW,BMT,04/11/2019,00:00:00,REGULAR,0002032815,0001071989                                                
A027,R082,01-03-01,28 ST,NRW,BMT,04/11/2019,04:00:00,REGULAR,0002032861,0001071999                                                
A027,R082,01-03-01,28 ST,NRW,BMT,04/11/2019,08:00:00,REGULAR,0002032905,0001072055                                                
A027,R082,01-03-01,28 ST,NRW,BMT,04/11/2019,12:00:00,REGULAR,0002033189,0001072392                                                
A027,R082,01-03-01,28 ST,NRW,BMT,04/11/2019,16:00:00,REGULAR,0002033532,0001072546                                                
A027,R082,01-03-01,28 ST,NRW,BMT,04/11/2019,20:00:00,REGULAR,0002034303,0001072806                                                
A027,R082,01-03-01,28 ST,NRW,BMT,04/12/2019,00:00:00,REGULAR,0002034540,0001072879                                                
A027,R082,01-03-01,28 ST,NRW,BMT,04/12/2019,04:00:00,REGULAR,0002034576,0001072895                                                
A027,R082,01-03-01,28 ST,NRW,BMT,04/12/2019,08:00:00,REGULAR,0002034626,0001072954                                                
A027,R082,01-03-01,28 ST,NRW,BMT,04/12/2019,12:00:00,REGULAR,0002034853,0001073287                                                
A027,R082,01-03-01,28 ST,NRW,BMT,04/12/2019,16:00:00,REGULAR,0002035186,0001073485                                                
A027,R082,01-03-01,28 ST,NRW,BMT,04/12/2019,20:00:00,REGULAR,0002035853,0001073758                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/06/2019,00:00:00,REGULAR,0002551668,0002411432                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/06/2019,04:00:00,REGULAR,0002551717,0002411456                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/06/2019,08:00:00,REGULAR,0002551732,0002411485                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/06/2019,12:00:00,REGULAR,0002551830,0002411647                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/06/2019,16:00:00,REGULAR,0002551975,0002411910                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/06/2019,20:00:00,REGULAR,0002552219,0002412091                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/07/2019,00:00:00,REGULAR,0002552336,0002412237                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/07/2019,04:00:00,REGULAR,0002552388,0002412272                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/07/2019,08:00:00,REGULAR,0002552413,0002412286                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/07/2019,12:00:00,REGULAR,0002552477,0002412387                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/07/2019,16:00:00,REGULAR,0002552597,0002412573                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/07/2019,20:00:00,REGULAR,0002552767,0002412713                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/08/2019,00:00:00,REGULAR,0002552870,0002412774                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/08/2019,04:00:00,REGULAR,0002552885,0002412787                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/08/2019,08:00:00,REGULAR,0002552921,0002412866                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/08/2019,12:00:00,REGULAR,0002553098,0002413294                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/08/2019,16:00:00,REGULAR,0002553312,0002413582                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/08/2019,20:00:00,REGULAR,0002554250,0002413871                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/09/2019,00:00:00,REGULAR,0002554547,0002413932                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/09/2019,04:00:00,REGULAR,0002554578,0002413943                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/09/2019,08:00:00,REGULAR,0002554632,0002414027                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/09/2019,12:00:00,REGULAR,0002554812,0002414482                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/09/2019,16:00:00,REGULAR,0002555098,0002414777                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/09/2019,20:00:00,REGULAR,0002555767,0002415164                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/10/2019,00:00:00,REGULAR,0002555985,0002415244                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/10/2019,04:00:00,REGULAR,0002556018,0002415265                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/10/2019,08:00:00,REGULAR,0002556056,0002415327                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/10/2019,12:00:00,REGULAR,0002556251,0002415784                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/10/2019,16:00:00,REGULAR,0002556525,0002416067                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/10/2019,20:00:00,REGULAR,0002557581,0002416362                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/11/2019,00:00:00,REGULAR,0002557937,0002416442                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/11/2019,04:00:00,REGULAR,0002558012,0002416457                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/11/2019,08:00:00,REGULAR,0002558093,0002416506                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/11/2019,12:00:00,REGULAR,0002558463,0002416901                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/11/2019,16:00:00,REGULAR,0002558926,0002417179                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/11/2019,20:00:00,REGULAR,0002559644,0002417565                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/12/2019,00:00:00,REGULAR,0002559889,0002417649                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/12/2019,04:00:00,REGULAR,0002559925,0002417667                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/12/2019,08:00:00,REGULAR,0002559974,0002417741                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/12/2019,12:00:00,REGULAR,0002560194,0002418139                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/12/2019,16:00:00,REGULAR,0002560507,0002418413                                                
A027,R082,01-03-02,28 ST,NRW,BMT,04/12/2019,20:00:00,REGULAR,0002561092,0002418845                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/06/2019,00:00:00,REGULAR,0002719513,0004079168                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/06/2019,04:00:00,REGULAR,0002719568,0004079188                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/06/2019,08:00:00,REGULAR,0002719588,0004079226                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/06/2019,12:00:00,REGULAR,0002719669,0004079416                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/06/2019,16:00:00,REGULAR,0002719852,0004079688                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/06/2019,20:00:00,REGULAR,0002720116,0004079889                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/07/2019,00:00:00,REGULAR,0002720225,0004080027                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/07/2019,04:00:00,REGULAR,0002720279,0004080062                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/07/2019,08:00:00,REGULAR,0002720292,0004080100                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/07/2019,12:00:00,REGULAR,0002720360,0004080235                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/07/2019,16:00:00,REGULAR,0002720478,0004080438                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/07/2019,20:00:00,REGULAR,0002720609,0004080592                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/08/2019,00:00:00,REGULAR,0002720679,0004080644                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/08/2019,04:00:00,REGULAR,0002720696,0004080649                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/08/2019,08:00:00,REGULAR,0002720731,0004080749                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/08/2019,12:00:00,REGULAR,0002720952,0004081257                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/08/2019,16:00:00,REGULAR,0002721202,0004081600                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/08/2019,20:00:00,REGULAR,0002721240,0004081968                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/09/2019,00:00:00,REGULAR,0002721240,0004082040                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/09/2019,04:00:00,REGULAR,0002721242,0004082053                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/09/2019,08:00:00,REGULAR,0002721282,0004082166                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/09/2019,12:00:00,REGULAR,0002721556,0004082784                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/09/2019,16:00:00,REGULAR,0002721827,0004083147                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/09/2019,20:00:00,REGULAR,0002722420,0004083628                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/10/2019,00:00:00,REGULAR,0002722606,0004083709                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/10/2019,04:00:00,REGULAR,0002722635,0004083720                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/10/2019,08:00:00,REGULAR,0002722673,0004083823                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/10/2019,12:00:00,REGULAR,0002722885,0004084402                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/10/2019,16:00:00,REGULAR,0002723128,0004084774                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/10/2019,20:00:00,REGULAR,0002723181,0004085272                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/11/2019,00:00:00,REGULAR,0002723181,0004085391                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/11/2019,04:00:00,REGULAR,0002723181,0004085398                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/11/2019,08:00:00,REGULAR,0002723181,0004085512                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/11/2019,12:00:00,REGULAR,0002723181,0004086089                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/11/2019,16:00:00,REGULAR,0002723181,0004086454                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/11/2019,20:00:00,REGULAR,0002723657,0004086932                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/12/2019,00:00:00,REGULAR,0002723821,0004087040                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/12/2019,04:00:00,REGULAR,0002723855,0004087060                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/12/2019,08:00:00,REGULAR,0002723884,0004087160                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/12/2019,12:00:00,REGULAR,0002724059,0004087688                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/12/2019,16:00:00,REGULAR,0002724367,0004088038                                                
A027,R082,01-03-03,28 ST,NRW,BMT,04/12/2019,20:00:00,REGULAR,0002724908,0004088465                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/06/2019,00:00:00,REGULAR,0004176643,0014839779                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/06/2019,04:00:00,REGULAR,0004176660,0014839805                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/06/2019,08:00:00,REGULAR,0004176672,0014839919                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/06/2019,12:00:00,REGULAR,0004176761,0014840394                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/06/2019,16:00:00,REGULAR,0004176846,0014840921                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/06/2019,20:00:00,REGULAR,0004176959,0014841408                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/07/2019,00:00:00,REGULAR,0004177029,0014841675                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/07/2019,04:00:00,REGULAR,0004177052,0014841717                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/07/2019,08:00:00,REGULAR,0004177056,0014841783                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/07/2019,12:00:00,REGULAR,0004177086,0014842105                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/07/2019,16:00:00,REGULAR,0004177150,0014842416                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/07/2019,20:00:00,REGULAR,0004177216,0014842727                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/08/2019,00:00:00,REGULAR,0004177251,0014842852                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/08/2019,04:00:00,REGULAR,0004177259,0014842875                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/08/2019,08:00:00,REGULAR,0004177266,0014843171                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/08/2019,12:00:00,REGULAR,0004177357,0014844265                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/08/2019,16:00:00,REGULAR,0004177456,0014844793                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/08/2019,20:00:00,REGULAR,0004177784,0014845604                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/09/2019,00:00:00,REGULAR,0004177849,0014845830                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/09/2019,04:00:00,REGULAR,0004177857,0014845848                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/09/2019,08:00:00,REGULAR,0004177864,0014846146                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/09/2019,12:00:00,REGULAR,0004177972,0014847296                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/09/2019,16:00:00,REGULAR,0004178097,0014847920                                                
A029,R082,00-00-00,28 ST,NRW,BMT,04/09/2019,20:00:00,REGULAR,0004178432,0014848924                                                
